path,known_public_score,rows,pred_min,pred_max,pred_mean,pred_std,rmse_to_current_best_7p235,mae_to_current_best_7p235,p95_abs_diff_to_current_best_7p235,anchor_first_abs_median,anchor_first_abs_p90,anchor_weak_row_frac,slope_gap_abs_median,slope_abs_p50,slope_abs_p95,curvature_abs_p95,jump_rate_abs_slope_gt3,typewell_range_violation_frac,rmse_to_nearest_known,nearest_known_path,nearest_known_public_score,risk_grade,estimated_public_band,family,base_decision,readiness_status,next_action,priority,cv_weighted_rmse,cv_mean_delta,cv_win_rate,cv_fallback_rate,plateau_sweep_combos,plateau_sweep_beat_count,plateau_sweep_beat_rate,plateau_default_rank
artifacts/baidalin_preflight_redownload_v1/submission_sp45_fleongg_w0.55.csv,,14151,11593.054782611554,12239.3167332653,11904.373270149748,278.107330572869,2.2886745633303347,1.7088298690365331,4.910862711330992,0.4156329574088886,3.54024638603114,0.0,0.014509271712594,0.0104924542056323,0.0444306515886637,0.0072797687065758,0.0,0.0,,,,plausible_submit_candidate,plausible_7p2_to_7p8_band,projection_learned_blend,LOCAL_CANDIDATE,READY_AFTER_AUDIT_REVIEW,Eligible only after source/output audit and batch diversity review.,3,,,,,,,,
artifacts/kernel_outputs/rogii-baidalin-7-201-preflight-codex_v1/submission_sp45_fleongg_w0.55.csv,,14151,11593.054782611554,12239.3167332653,11904.373270149748,278.107330572869,2.2886745633303347,1.7088298690365331,4.910862711330992,0.4156329574088886,3.54024638603114,0.0,0.014509271712594,0.0104924542056323,0.0444306515886637,0.0072797687065758,0.0,0.0,,,,plausible_submit_candidate,plausible_7p2_to_7p8_band,projection_learned_blend,LOCAL_CANDIDATE,READY_AFTER_AUDIT_REVIEW,Eligible only after source/output audit and batch diversity review.,3,,,,,,,,
artifacts/sp45_projection_slot1_codex_v1/sp45_projection_submission.csv,,14151,11588.96873212685,12239.439362724355,11904.325842866458,279.04213976139124,2.3146594939720413,1.6034891812385688,5.345857892411914,0.8612688754419651,6.517568410094464,0.0,0.0042617334050703,0.0117970631144999,0.0406940684332766,0.01131446640793,0.0,0.0,,,,plausible_submit_candidate,plausible_7p2_to_7p8_band,projection_branch,LOCAL_CANDIDATE,READY_AFTER_AUDIT_REVIEW,Eligible only after source/output audit and batch diversity review.,3,,,,,,,,
artifacts/sp45_projection_slot1_codex_v1/submission.csv,,14151,11588.96873212685,12239.439362724355,11904.325842866458,279.04213976139124,2.3146594939720413,1.6034891812385688,5.345857892411914,0.8612688754419651,6.517568410094464,0.0,0.0042617334050703,0.0117970631144999,0.0406940684332766,0.01131446640793,0.0,0.0,,,,plausible_submit_candidate,plausible_7p2_to_7p8_band,projection_branch,LOCAL_CANDIDATE,READY_AFTER_AUDIT_REVIEW,Eligible only after source/output audit and batch diversity review.,3,,,,,,,,
artifacts/baidalin_preflight_redownload_v1/submission_sp45_fleongg_w0.52.csv,,14151,11593.290633400376,12239.313046472693,11904.41301900048,278.0992693457016,2.369626059724537,1.7671472146718628,5.112779082048292,0.3965367578621226,3.349743906758886,0.0,0.0139156723386345,0.0105108504667441,0.0447137698072765,0.007078327009367,0.0,0.0,,,,plausible_submit_candidate,plausible_7p2_to_7p8_band,projection_learned_blend,LOCAL_CANDIDATE,READY_AFTER_AUDIT_REVIEW,Eligible only after source/output audit and batch diversity review.,3,,,,,,,,
artifacts/kernel_outputs/rogii-baidalin-7-201-preflight-codex_v1/submission_sp45_fleongg_w0.52.csv,,14151,11593.290633400376,12239.313046472693,11904.41301900048,278.0992693457016,2.369626059724537,1.7671472146718628,5.112779082048292,0.3965367578621226,3.349743906758886,0.0,0.0139156723386345,0.0105108504667441,0.0447137698072765,0.007078327009367,0.0,0.0,,,,plausible_submit_candidate,plausible_7p2_to_7p8_band,projection_learned_blend,LOCAL_CANDIDATE,READY_AFTER_AUDIT_REVIEW,Eligible only after source/output audit and batch diversity review.,3,,,,,,,,
artifacts/baidalin_preflight_redownload_v1/submission_sp45_fleongg_w0.50.csv,,14151,11593.44772665223,12239.310746066196,11904.4395182343,278.0939131009021,2.4245231391081576,1.8064917504292872,5.238267326542882,0.3838059581630659,3.2227422539090185,0.0,0.0135199394225739,0.0105127458145943,0.0452251405993592,0.0069461059752939,0.0,0.0,,,,plausible_submit_candidate,plausible_7p2_to_7p8_band,projection_learned_blend,LOCAL_CANDIDATE,READY_AFTER_AUDIT_REVIEW,Eligible only after source/output audit and batch diversity review.,3,,,,,,,,
artifacts/kernel_outputs/rogii-baidalin-7-201-preflight-codex_v1/submission_sp45_fleongg_w0.50.csv,,14151,11593.44772665223,12239.310746066196,11904.4395182343,278.0939131009021,2.4245231391081576,1.8064917504292872,5.238267326542882,0.3838059581630659,3.2227422539090185,0.0,0.0135199394225739,0.0105127458145943,0.0452251405993592,0.0069461059752939,0.0,0.0,,,,plausible_submit_candidate,plausible_7p2_to_7p8_band,projection_learned_blend,LOCAL_CANDIDATE,READY_AFTER_AUDIT_REVIEW,Eligible only after source/output audit and batch diversity review.,3,,,,,,,,
artifacts/sp45_projection_slot1_codex_v1/submission_sp45_fleongg_w0.60.csv,,14151,11592.368712122498,12239.346690417597,11904.61873355677,278.5689115906455,2.654269127340362,1.9005577634526143,6.2158320185271805,0.5426728610018472,3.929447207545673,0.0,0.0156456040387625,0.0104890426600832,0.0425490236864788,0.0074621434327127,0.0,0.0,,,,plausible_submit_candidate,plausible_7p2_to_7p8_band,projection_learned_blend,LOCAL_CANDIDATE,READY_AFTER_AUDIT_REVIEW,Eligible only after source/output audit and batch diversity review.,3,,,,,,,,
artifacts/sp45_projection_slot1_codex_v1/submission_sp45_fleongg_w0.58.csv,,14151,11592.536162400622,12239.34218430756,11904.633378091285,278.5453748101565,2.686114170426225,1.9282969568596116,6.259449251458136,0.5267430602780223,3.800041147417869,0.0,0.0152453738119623,0.0105030551549134,0.0429288774906126,0.0073314142464369,0.0,0.0,,,,plausible_submit_candidate,plausible_7p2_to_7p8_band,projection_learned_blend,LOCAL_CANDIDATE,READY_AFTER_AUDIT_REVIEW,Eligible only after source/output audit and batch diversity review.,3,,,,,,,,
