path,known_public_score,rows,pred_min,pred_max,pred_mean,pred_std,rmse_to_current_best_7p235,mae_to_current_best_7p235,p95_abs_diff_to_current_best_7p235,anchor_first_abs_median,anchor_first_abs_p90,anchor_weak_row_frac,slope_gap_abs_median,slope_abs_p50,slope_abs_p95,curvature_abs_p95,jump_rate_abs_slope_gt3,typewell_range_violation_frac,rmse_to_nearest_known,nearest_known_path,nearest_known_public_score,risk_grade,estimated_public_band,family,base_decision,readiness_status,next_action,priority,cv_weighted_rmse,cv_mean_delta,cv_win_rate,cv_fallback_rate,plateau_sweep_combos,plateau_sweep_beat_count,plateau_sweep_beat_rate,plateau_default_rank,audit_json,audit_status,rows_audited,sha256_submission_csv,id_order_matches_sample,warnings,errors,audit_warning_count,audit_error_count,audit_gate,audit_gate_rank,readiness_rank,novelty_bucket,submission_gate,risk_status,audit_anchor_first_abs_p90,audit_jump_rate_abs_slope_gt3,audit_typewell_range_violation_frac,audit_rmse_to_current_best_7p235,audit_rmse_to_fleongg_pending,audit_summary_json
artifacts/fleongg_branch_calibration_joezzzzz_v2/sp45_projection_submission.csv,,14151,11601.26676429668,12236.606837051266,11905.829339634138,276.0010601351909,5.794489458134483,4.7153670870067455,11.647448615906796,1.7792883720594546,2.6507880530432884,0.0,0.0128887131453046,0.0098839591328214,0.0372501147272487,0.0150190655029291,0.0,0.0,,,,plausible_submit_candidate,unknown_possible_but_risky,projection_branch,LOCAL_CANDIDATE,HOLD_PENDING_CONTEXT,Wait for pending official scores or running reference kernels before spending another slot.,1,,,,,,,,,artifacts/fleongg_branch_calibration_joezzzzz_v2/sp45_projection_submission_deep_pre_submit_audit.json,PASS,14151,b13f2988b463d3db58e578f09a735db707ff70e34bace6b0df9e201c2a83ac14,True,"['reference not found: artifacts/david_fastcpu_output/submission.csv', 'reference not found: artifacts/david_v12_output/submission.csv', 'reference not found: artifacts/nickson_v5_artifact_output/submission.csv', 'reference not found: artifacts/ourmatch_7159_output/submission.csv', 'reference not found: artifacts/wellbore_direct_overlap_output/submission.csv']",[],5,0,AUDIT_PASS_WARN_REVIEW,1,1,high,AUDITED_WAIT_CONTEXT,WARN,2.6507880530432884,0.0,0.0,5.794489458134483,3.1678764182759904,
artifacts/lucifer_baseline_repro_joezzzzz_v1/sp45_projection_submission.csv,,14151,11601.26676429668,12236.606837051266,11905.829339634138,276.0010601351909,5.794489458134483,4.7153670870067455,11.647448615906796,1.7792883720594546,2.6507880530432884,0.0,0.0128887131453046,0.0098839591328214,0.0372501147272487,0.0150190655029291,0.0,0.0,,,,plausible_submit_candidate,unknown_possible_but_risky,projection_branch,LOCAL_CANDIDATE,HOLD_PENDING_CONTEXT,Wait for pending official scores or running reference kernels before spending another slot.,1,,,,,,,,,artifacts/lucifer_baseline_repro_joezzzzz_v1/sp45_projection_submission_deep_pre_submit_audit.json,PASS,14151,b13f2988b463d3db58e578f09a735db707ff70e34bace6b0df9e201c2a83ac14,True,"['reference not found: artifacts/david_fastcpu_output/submission.csv', 'reference not found: artifacts/david_v12_output/submission.csv', 'reference not found: artifacts/nickson_v5_artifact_output/submission.csv', 'reference not found: artifacts/ourmatch_7159_output/submission.csv', 'reference not found: artifacts/wellbore_direct_overlap_output/submission.csv']",[],5,0,AUDIT_PASS_WARN_REVIEW,1,1,high,AUDITED_WAIT_CONTEXT,WARN,2.6507880530432884,0.0,0.0,5.794489458134483,3.1678764182759904,
artifacts/fleongg_branch_calibration_joezzzzz_v2/fleongg_pretrained_submission.csv,,14151,11597.405124838058,12239.880628416158,11904.918696229626,277.74869508647424,3.921052466799064,2.836798817563971,9.25584185671778,0.0614470298569358,0.1248123619945545,0.0,0.0038992622093112,0.0116571310927611,0.0573818508560179,0.0073048679812927,0.0,0.0,,,,plausible_submit_candidate,plausible_7p2_to_7p8_band,learned_signal,LOCAL_CANDIDATE,WAIT_OFFICIAL_SCORE,Equivalent learned-signal branch is already submitted as pending.,0,,,,,,,,,artifacts/fleongg_branch_calibration_joezzzzz_v2/fleongg_pretrained_submission_deep_pre_submit_audit.json,PASS,14151,c10156dcbc111c16335cd615891fcf55094bc85c0603d6473c1b75270daf3988,True,"['reference not found: artifacts/david_fastcpu_output/submission.csv', 'reference not found: artifacts/david_v12_output/submission.csv', 'reference not found: artifacts/nickson_v5_artifact_output/submission.csv', 'reference not found: artifacts/ourmatch_7159_output/submission.csv', 'reference not found: artifacts/wellbore_direct_overlap_output/submission.csv']",[],5,0,AUDIT_PASS_WARN_REVIEW,1,2,high,AUDITED_WAIT_CONTEXT,WARN,0.12481236199455453,0.0,0.0,3.9210524667990643,0.0,
artifacts/fleongg_branch_calibration_joezzzzz_v1/fleongg_pretrained_submission.csv,,14151,11597.426897905969,12239.099211592878,11904.93399609553,277.7771010200857,3.9266904506599176,2.8399694288184825,9.258044409319156,0.0599461188576242,0.1238793100063048,0.0,0.0037781542793831,0.0119380469950556,0.057898556062264,0.007581888081404,0.0,0.0,,,,plausible_submit_candidate,plausible_7p2_to_7p8_band,learned_signal,LOCAL_CANDIDATE,WAIT_OFFICIAL_SCORE,Equivalent learned-signal branch is already submitted as pending.,0,,,,,,,,,artifacts/fleongg_branch_calibration_joezzzzz_v1/fleongg_pretrained_submission_deep_pre_submit_audit.json,PASS,14151,74d8e72b0789ac4dd5baa001c806e19cfc359241739ff752938368857d675045,True,"['reference not found: artifacts/david_fastcpu_output/submission.csv', 'reference not found: artifacts/david_v12_output/submission.csv', 'reference not found: artifacts/nickson_v5_artifact_output/submission.csv', 'reference not found: artifacts/ourmatch_7159_output/submission.csv', 'reference not found: artifacts/wellbore_direct_overlap_output/submission.csv']",[],5,0,AUDIT_PASS_WARN_REVIEW,1,2,high,AUDITED_WAIT_CONTEXT,WARN,0.12387931000630488,0.0,0.0,3.9266904506599176,0.21513379542721484,
artifacts/kernel_outputs/rogii-baidalin-7-201-preflight-codex_v1/fleongg_pretrained_submission.csv,,14151,11597.373883691536,12239.25649984231,11905.101999079829,277.9646651370694,3.939873132830318,2.9206355376666355,8.728064186365373,0.0655359657157532,0.1240268760124308,0.0,0.0040198557188828,0.0121978848210346,0.0583107824606486,0.0073377658049139,0.0,0.0,,,,plausible_submit_candidate,plausible_7p2_to_7p8_band,learned_signal,LOCAL_CANDIDATE,WAIT_OFFICIAL_SCORE,Equivalent learned-signal branch is already submitted as pending.,0,,,,,,,,,artifacts/kernel_outputs/rogii-baidalin-7-201-preflight-codex_v1/fleongg_pretrained_submission_deep_pre_submit_audit.json,PASS,14151,2bb1334a74078a08e48ea64dd98406fd2064f4fe534b77f7e61c48779cfeef79,True,"['reference not found: artifacts/david_fastcpu_output/submission.csv', 'reference not found: artifacts/david_v12_output/submission.csv', 'reference not found: artifacts/nickson_v5_artifact_output/submission.csv', 'reference not found: artifacts/ourmatch_7159_output/submission.csv', 'reference not found: artifacts/wellbore_direct_overlap_output/submission.csv']",[],5,0,AUDIT_PASS_WARN_REVIEW,1,2,high,AUDITED_WAIT_CONTEXT,WARN,0.12402687601243088,0.0,0.0,3.939873132830318,0.6487397552057808,
artifacts/plateau_recent_quantile_v1/submission.csv,,14151,11600.72,12240.016065617148,11902.615411075036,279.0862704098809,4.722387630324052,2.1154070797710776,14.088593358396793,0.0260656171449227,3.285213123430731,0.0,0.0022619047622305,0.0099999999965803,0.0399999999990541,0.0199999999986175,7.068136839129205e-05,0.0,,,,plausible_submit_candidate,unknown_possible_but_risky,plateau_signal,LOCAL_CANDIDATE,HOLD_INFORMATION_SLOT,Sparse local win; hold until pending anchors or stronger validation justify a slot.,2,14.563557458678254,-0.4079335430054154,0.1333333333333333,0.8,36.0,10.0,0.2777777777777778,1.0,artifacts/plateau_recent_quantile_v1/deep_pre_submit_audit.json,PASS,14151,5e50c352d80039836fd0a83732fab7b67772e73771a2708bc363bfb15883fb02,True,"['reference not found: artifacts/david_fastcpu_output/submission.csv', 'reference not found: artifacts/david_v12_output/submission.csv', 'reference not found: artifacts/nickson_v5_artifact_output/submission.csv', 'reference not found: artifacts/ourmatch_7159_output/submission.csv', 'reference not found: artifacts/wellbore_direct_overlap_output/submission.csv']",[],5,0,AUDIT_PASS_WARN_REVIEW,1,3,high,HOLD_INFORMATION_SLOT,WARN,3.285213123430731,7.068136839129205e-05,0.0,4.722387630324052,4.43798067817424,
artifacts/lucifer_baseline_repro_joezzzzz_v1/submission.csv,,14151,11587.038593358397,12240.016065617148,11903.630072938824,278.02477266709434,0.0,0.0,0.0,0.0260656171449227,0.0360878101448179,0.0,0.0014285714284162,0.0100000000020372,0.0499999999992724,0.0200000000004365,7.068136839129205e-05,0.0,,,,near_duplicate_low_upside,likely_around_7p235_low_upside,anchor_or_duplicate,HOLD_DUPLICATE,HOLD_DUPLICATE,Too close to the active baseline; useful as anchor only.,5,,,,,,,,,artifacts/lucifer_baseline_repro_joezzzzz_v1/registry_pre_submit_audit.json,PASS,14151,fdf4a8175b6ec6a70c9b78fd6916ac3c317e43f7e9c08bbca87cd02314801ca9,True,"['reference not found: artifacts/david_fastcpu_output/submission.csv', 'reference not found: artifacts/david_v12_output/submission.csv', 'reference not found: artifacts/nickson_v5_artifact_output/submission.csv', 'reference not found: artifacts/ourmatch_7159_output/submission.csv', 'reference not found: artifacts/wellbore_direct_overlap_output/submission.csv']",[],5,0,AUDIT_PASS_WARN_REVIEW,1,5,duplicate,HOLD_DUPLICATE,WARN,0.03608781014481792,7.068136839129205e-05,0.0,0.0,3.9210524667990643,artifacts/lucifer_baseline_repro_joezzzzz_v1/kernel_output_audit_summary.json
artifacts/lucifer_baseline_repro_joezzzzz_v1/submission_gold_prefix_aggressive.csv,,14151,11587.038593358397,12240.016065617148,11903.630072938824,278.02477266709434,0.0,0.0,0.0,0.0260656171449227,0.0360878101448179,0.0,0.0014285714284162,0.0100000000020372,0.0499999999992724,0.0200000000004365,7.068136839129205e-05,0.0,,,,near_duplicate_low_upside,likely_around_7p235_low_upside,anchor_or_duplicate,HOLD_DUPLICATE,HOLD_DUPLICATE,Too close to the active baseline; useful as anchor only.,5,,,,,,,,,artifacts/lucifer_baseline_repro_joezzzzz_v1/submission_gold_prefix_aggressive_deep_pre_submit_audit.json,PASS,14151,2b86386f19279e79e7184096f353ccf2b97785de67b268caa56aa5f85405a815,True,"['reference not found: artifacts/david_fastcpu_output/submission.csv', 'reference not found: artifacts/david_v12_output/submission.csv', 'reference not found: artifacts/nickson_v5_artifact_output/submission.csv', 'reference not found: artifacts/ourmatch_7159_output/submission.csv', 'reference not found: artifacts/wellbore_direct_overlap_output/submission.csv']",[],5,0,AUDIT_PASS_WARN_REVIEW,1,5,duplicate,HOLD_DUPLICATE,WARN,0.03608781014481792,7.068136839129205e-05,0.0,0.0,3.9210524667990643,
artifacts/lucifer_baseline_repro_joezzzzz_v1/submission_gold_prefix_balanced.csv,,14151,11587.038593358397,12240.016065617148,11903.630072938824,278.02477266709434,0.0,0.0,0.0,0.0260656171449227,0.0360878101448179,0.0,0.0014285714284162,0.0100000000020372,0.0499999999992724,0.0200000000004365,7.068136839129205e-05,0.0,,,,near_duplicate_low_upside,likely_around_7p235_low_upside,anchor_or_duplicate,HOLD_DUPLICATE,HOLD_DUPLICATE,Too close to the active baseline; useful as anchor only.,5,,,,,,,,,artifacts/lucifer_baseline_repro_joezzzzz_v1/submission_gold_prefix_balanced_deep_pre_submit_audit.json,PASS,14151,2b86386f19279e79e7184096f353ccf2b97785de67b268caa56aa5f85405a815,True,"['reference not found: artifacts/david_fastcpu_output/submission.csv', 'reference not found: artifacts/david_v12_output/submission.csv', 'reference not found: artifacts/nickson_v5_artifact_output/submission.csv', 'reference not found: artifacts/ourmatch_7159_output/submission.csv', 'reference not found: artifacts/wellbore_direct_overlap_output/submission.csv']",[],5,0,AUDIT_PASS_WARN_REVIEW,1,5,duplicate,HOLD_DUPLICATE,WARN,0.03608781014481792,7.068136839129205e-05,0.0,0.0,3.9210524667990643,
artifacts/lucifer_baseline_repro_joezzzzz_v1/submission_gold_prefix_conservative.csv,,14151,11587.038593358397,12240.016065617148,11903.630072938824,278.02477266709434,0.0,0.0,0.0,0.0260656171449227,0.0360878101448179,0.0,0.0014285714284162,0.0100000000020372,0.0499999999992724,0.0200000000004365,7.068136839129205e-05,0.0,,,,near_duplicate_low_upside,likely_around_7p235_low_upside,anchor_or_duplicate,HOLD_DUPLICATE,HOLD_DUPLICATE,Too close to the active baseline; useful as anchor only.,5,,,,,,,,,artifacts/lucifer_baseline_repro_joezzzzz_v1/submission_gold_prefix_conservative_deep_pre_submit_audit.json,PASS,14151,2b86386f19279e79e7184096f353ccf2b97785de67b268caa56aa5f85405a815,True,"['reference not found: artifacts/david_fastcpu_output/submission.csv', 'reference not found: artifacts/david_v12_output/submission.csv', 'reference not found: artifacts/nickson_v5_artifact_output/submission.csv', 'reference not found: artifacts/ourmatch_7159_output/submission.csv', 'reference not found: artifacts/wellbore_direct_overlap_output/submission.csv']",[],5,0,AUDIT_PASS_WARN_REVIEW,1,5,duplicate,HOLD_DUPLICATE,WARN,0.03608781014481792,7.068136839129205e-05,0.0,0.0,3.9210524667990643,
